sample,family,variant,diameter_nm,energy_map,closure,reactive,cls,flags,theta_bri,bridging_capacity_umol_g,N_react_umol_g,TOF_s_1,N_react_uncapped_umol_g,TOF_uncapped_s_1,pair_fraction,iterations,inventory_residual
R800,diameter,300 nm,300,PAB,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.344486,40.6742,6.91461,0.290689,14.0117,0.143452,0,8,-5.7e-14
R800,diameter,300 nm,300,PAB,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.344486,40.6742,4.76348,0.421961,6.0208,0.333843,0,8,-5.7e-14
R800,diameter,300 nm,300,PAB,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.344486,40.6742,3.28156,0.612514,2.58713,0.776921,0,8,-5.7e-14
R800,diameter,300 nm,300,PAB,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.344486,40.6742,1.55737,1.29064,0.477692,4.20773,0,8,-5.7e-14
R1000,diameter,300 nm,300,PAB,LOCAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.609364,40.6742,6.91461,0.00656581,24.7854,0.00183172,0,6,-7.5e-11
R1000,diameter,300 nm,300,PAB,LOCAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.609364,40.6742,4.76348,0.00953086,3.78216,0.0120037,0,6,-7.5e-11
R1000,diameter,300 nm,300,PAB,LOCAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.609364,40.6742,3.28156,0.0138349,0.577144,0.0786632,0,6,-7.5e-11
R1000,diameter,300 nm,300,PAB,LOCAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.609364,40.6742,1.55737,0.0291517,0.0134392,,0,6,-7.5e-11
A600,diameter,300 nm,300,HAM,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.327921,40.6742,6.91461,0.326844,13.3379,0.169442,0,12,1.2e-14
A600,diameter,300 nm,300,HAM,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.327921,40.6742,4.76348,0.474443,6.02461,0.375128,0,12,1.2e-14
A600,diameter,300 nm,300,HAM,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.327921,40.6742,3.28156,0.688697,2.72125,0.830499,0,12,1.2e-14
A600,diameter,300 nm,300,HAM,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.327921,40.6742,1.55737,1.45116,0.5552,4.0706,0,12,1.2e-14
R500,diameter,300 nm,300,HAM,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.869573,40.6742,6.91461,0.545222,35.3692,0.10659,0,11,-8.1e-13
R500,diameter,300 nm,300,HAM,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.869573,40.6742,4.76348,0.791439,0.601675,6.26584,0,11,-8.1e-13
R500,diameter,300 nm,300,HAM,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.869573,40.6742,3.28156,1.14884,0.0102353,,0,11,-8.1e-13
R500,diameter,300 nm,300,HAM,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.869573,40.6742,1.55737,2.42074,2.96192e-06,,0,11,-8.1e-13
R600,diameter,300 nm,300,HAM,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.999796,40.6742,6.91461,0.566915,40.6659,0.0963953,0,12,-2.8e-14
R600,diameter,300 nm,300,HAM,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.999796,40.6742,4.76348,0.822928,1.69594e-06,,0,12,-2.8e-14
R600,diameter,300 nm,300,HAM,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.999796,40.6742,3.28156,1.19455,7.07282e-14,,0,12,-2.8e-14
R600,diameter,300 nm,300,HAM,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.999796,40.6742,1.55737,2.51706,1.23014e-28,,0,12,-2.8e-14
R800,diameter,300 nm,300,HAM,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.999974,40.6742,6.91461,0.290689,40.6731,0.0494184,0,10,-2.8e-14
R800,diameter,300 nm,300,HAM,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.999974,40.6742,4.76348,0.421961,2.66268e-08,,0,10,-2.8e-14
R800,diameter,300 nm,300,HAM,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.999974,40.6742,3.28156,0.612514,1.74314e-17,,0,10,-2.8e-14
R800,diameter,300 nm,300,HAM,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.999974,40.6742,1.55737,1.29064,7.47059e-36,,0,10,-2.8e-14
R1000,diameter,300 nm,300,HAM,NEUTRAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999996,40.6742,6.91461,0.00656581,40.674,0.00111619,0,8,2.3e-13
R1000,diameter,300 nm,300,HAM,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999996,40.6742,4.76348,0.00953086,6.0847e-10,,0,8,2.3e-13
R1000,diameter,300 nm,300,HAM,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999996,40.6742,3.28156,0.0138349,9.1025e-21,,0,8,2.3e-13
R1000,diameter,300 nm,300,HAM,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999996,40.6742,1.55737,0.0291517,2.03706e-42,,0,8,2.3e-13
A600,diameter,300 nm,300,HAM,LOCAL,BRI,SENSITIVITY,,0.140305,40.6742,5.70678,0.39602,5.70678,0.39602,0,11,7.1e-15
A600,diameter,300 nm,300,HAM,LOCAL,ISO_z2,SENSITIVITY,,0.140305,40.6742,4.21774,0.535831,4.21774,0.535831,0,11,7.1e-15
A600,diameter,300 nm,300,HAM,LOCAL,ISO_z4,SENSITIVITY,,0.140305,40.6742,3.11723,0.725002,3.11723,0.725002,0,11,7.1e-15
A600,diameter,300 nm,300,HAM,LOCAL,ISO_z8,SENSITIVITY,,0.140305,40.6742,1.70274,1.32728,1.70274,1.32728,0,11,7.1e-15
R500,diameter,300 nm,300,HAM,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.330134,40.6742,6.91461,0.545222,13.428,0.280758,0,10,-1.4e-14
R500,diameter,300 nm,300,HAM,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.330134,40.6742,4.76348,0.791439,6.02539,0.625686,0,10,-1.4e-14
R500,diameter,300 nm,300,HAM,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.330134,40.6742,3.28156,1.14884,2.70371,1.39438,0,10,-1.4e-14
R500,diameter,300 nm,300,HAM,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.330134,40.6742,1.55737,2.42074,0.544391,6.92517,0,10,-1.4e-14
R600,diameter,300 nm,300,HAM,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.592935,40.6742,6.91461,0.566915,24.1172,0.16254,0,9,0.0e+00
R600,diameter,300 nm,300,HAM,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.592935,40.6742,4.76348,0.822928,3.99626,0.980918,0,9,0.0e+00
R600,diameter,300 nm,300,HAM,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.592935,40.6742,3.28156,1.19455,0.662187,5.91978,0,9,0.0e+00
R600,diameter,300 nm,300,HAM,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.592935,40.6742,1.55737,2.51706,0.0181817,,0,9,0.0e+00
R800,diameter,300 nm,300,HAM,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.76501,40.6742,6.91461,0.290689,31.1161,0.0645967,0,8,-1.1e-13
R800,diameter,300 nm,300,HAM,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.76501,40.6742,4.76348,0.421961,1.71825,1.1698,0,8,-1.1e-13
R800,diameter,300 nm,300,HAM,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.76501,40.6742,3.28156,0.612514,0.0948826,,0,8,-1.1e-13
R800,diameter,300 nm,300,HAM,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.76501,40.6742,1.55737,1.29064,0.000289326,,0,8,-1.1e-13
R1000,diameter,300 nm,300,HAM,LOCAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.906144,40.6742,6.91461,0.00656581,36.8567,0.0012318,0,6,-1.1e-10
R1000,diameter,300 nm,300,HAM,LOCAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.906144,40.6742,4.76348,0.00953086,0.324666,,0,6,-1.1e-10
R1000,diameter,300 nm,300,HAM,LOCAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.906144,40.6742,3.28156,0.0138349,0.00285994,,0,6,-1.1e-10
R1000,diameter,300 nm,300,HAM,LOCAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.906144,40.6742,1.55737,0.0291517,2.2192e-07,,0,6,-1.1e-10
A600,diameter,300 nm,300,LI_SBR1,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.330475,40.6742,6.91461,0.326844,13.4418,0.168132,0,14,1.4e-14
A600,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.330475,40.6742,4.76348,0.474443,6.02547,0.375074,0,14,1.4e-14
A600,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.330475,40.6742,3.28156,0.688697,2.701,0.836727,0,14,1.4e-14
A600,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.330475,40.6742,1.55737,1.45116,0.542741,4.16405,0,14,1.4e-14
R500,diameter,300 nm,300,LI_SBR1,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.902222,40.6742,6.91461,0.545222,36.6972,0.102733,0,15,-7.1e-15
R500,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.902222,40.6742,4.76348,0.791439,0.350843,,0,15,-7.1e-15
R500,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.902222,40.6742,3.28156,1.14884,0.00335423,,0,15,-7.1e-15
R500,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.902222,40.6742,1.55737,2.42074,3.06587e-07,,0,15,-7.1e-15
R600,diameter,300 nm,300,LI_SBR1,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.999959,40.6742,6.91461,0.566915,40.6725,0.0963796,0,11,6.7e-11
R600,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.999959,40.6742,4.76348,0.822928,6.89729e-08,,0,11,6.7e-11
R600,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.999959,40.6742,3.28156,1.19455,1.16965e-16,,0,11,6.7e-11
R600,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.999959,40.6742,1.55737,2.51706,3.36365e-34,,0,11,6.7e-11
R800,diameter,300 nm,300,LI_SBR1,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.999994,40.6742,6.91461,0.290689,40.6739,0.0494174,0,10,-8.5e-14
R800,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.999994,40.6742,4.76348,0.421961,1.4964e-09,,0,10,-8.5e-14
R800,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.999994,40.6742,3.28156,0.612514,5.50527e-20,,0,10,-8.5e-14
R800,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.999994,40.6742,1.55737,1.29064,7.45144e-41,,0,10,-8.5e-14
R1000,diameter,300 nm,300,LI_SBR1,NEUTRAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,40.6742,6.91461,0.00656581,40.6741,0.00111619,0,8,0.0e+00
R1000,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,40.6742,4.76348,0.00953086,3.68391e-11,,0,8,0.0e+00
R1000,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,40.6742,3.28156,0.0138349,3.33657e-23,,0,8,0.0e+00
R1000,diameter,300 nm,300,LI_SBR1,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,40.6742,1.55737,0.0291517,2.73704e-47,,0,8,0.0e+00
A600,diameter,300 nm,300,LI_SBR1,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.175042,40.6742,6.91461,0.326844,7.11971,0.317429,0,11,-3.6e-15
A600,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.175042,40.6742,4.76348,0.474443,4.84535,0.466426,0,11,-3.6e-15
A600,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.175042,40.6742,3.28156,0.688697,3.29753,0.685362,0,11,-3.6e-15
A600,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.175042,40.6742,1.55737,1.45116,1.52727,1.47977,0,11,-3.6e-15
R500,diameter,300 nm,300,LI_SBR1,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.405689,40.6742,6.91461,0.545222,16.5011,0.22847,0,10,-7.1e-15
R500,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.405689,40.6742,4.76348,0.791439,5.82827,0.646847,0,10,-7.1e-15
R500,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.405689,40.6742,3.28156,1.14884,2.05858,1.83136,0,10,-7.1e-15
R500,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.405689,40.6742,1.55737,2.42074,0.256816,,0,10,-7.1e-15
R600,diameter,300 nm,300,LI_SBR1,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.689154,40.6742,6.91461,0.566915,28.0308,0.139846,0,9,2.8e-14
R600,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.689154,40.6742,4.76348,0.822928,2.70848,1.44731,0,9,2.8e-14
R600,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.689154,40.6742,3.28156,1.19455,0.261708,,0,9,2.8e-14
R600,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.689154,40.6742,1.55737,2.51706,0.00244342,,0,9,2.8e-14
R800,diameter,300 nm,300,LI_SBR1,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.842218,40.6742,6.91461,0.290689,34.2565,0.058675,0,8,0.0e+00
R800,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.842218,40.6742,4.76348,0.421961,0.852824,2.35688,0,8,0.0e+00
R800,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.842218,40.6742,3.28156,0.612514,0.0212312,,0,8,0.0e+00
R800,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.842218,40.6742,1.55737,1.29064,1.31585e-05,,0,8,0.0e+00
R1000,diameter,300 nm,300,LI_SBR1,LOCAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.957529,40.6742,6.91461,0.00656581,38.9467,0.00116569,0,6,-1.3e-10
R1000,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.957529,40.6742,4.76348,0.00953086,0.0702505,,0,6,-1.3e-10
R1000,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.957529,40.6742,3.28156,0.0138349,0.000126715,,0,6,-1.3e-10
R1000,diameter,300 nm,300,LI_SBR1,LOCAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.957529,40.6742,1.55737,0.0291517,4.12272e-10,,0,6,-1.3e-10
A600,diameter,300 nm,300,LI_L2,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.329899,40.6742,6.91461,0.326844,13.4184,0.168426,0,12,-8.9e-15
A600,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.329899,40.6742,4.76348,0.474443,6.02532,0.375084,0,12,-8.9e-15
A600,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.329899,40.6742,3.28156,0.688697,2.70558,0.835309,0,12,-8.9e-15
A600,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.329899,40.6742,1.55737,1.45116,0.545535,4.14273,0,12,-8.9e-15
R500,diameter,300 nm,300,LI_L2,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.892857,40.6742,6.91461,0.545222,36.3162,0.10381,0,14,-2.1e-14
R500,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.892857,40.6742,4.76348,0.791439,0.416897,9.04299,0,14,-2.1e-14
R500,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.892857,40.6742,3.28156,1.14884,0.00478583,,0,14,-2.1e-14
R500,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.892857,40.6742,1.55737,2.42074,6.30688e-07,,0,14,-2.1e-14
R600,diameter,300 nm,300,LI_L2,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.999183,40.6742,6.91461,0.566915,40.641,0.0964544,0,11,1.6e-12
R600,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.999183,40.6742,4.76348,0.822928,2.71037e-05,,0,11,1.6e-12
R600,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.999183,40.6742,3.28156,1.19455,1.80756e-11,,0,11,1.6e-12
R600,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.999183,40.6742,1.55737,2.51706,8.0394e-24,,0,11,1.6e-12
R800,diameter,300 nm,300,LI_L2,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.999942,40.6742,6.91461,0.290689,40.6718,0.04942,0,10,-1.4e-11
R800,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.999942,40.6742,4.76348,0.421961,1.39161e-07,,0,10,-1.4e-11
R800,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.999942,40.6742,3.28156,0.612514,4.7615e-16,,0,10,-1.4e-11
R800,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.999942,40.6742,1.55737,1.29064,5.57435e-33,,0,10,-1.4e-11
R1000,diameter,300 nm,300,LI_L2,NEUTRAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,40.6742,6.91461,0.00656581,40.6741,0.00111619,0,8,5.3e-12
R1000,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,40.6742,4.76348,0.00953086,5.38052e-11,,0,8,5.3e-12
R1000,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,40.6742,3.28156,0.0138349,7.11753e-23,,0,8,5.3e-12
R1000,diameter,300 nm,300,LI_L2,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999999,40.6742,1.55737,0.0291517,1.24549e-46,,0,8,5.3e-12
A600,diameter,300 nm,300,LI_L2,LOCAL,BRI,SENSITIVITY,,0.164692,40.6742,6.69872,0.337378,6.69872,0.337378,0,11,5.3e-15
A600,diameter,300 nm,300,LI_L2,LOCAL,ISO_z2,SENSITIVITY,,0.164692,40.6742,4.67396,0.48353,4.67396,0.48353,0,11,5.3e-15
A600,diameter,300 nm,300,LI_L2,LOCAL,ISO_z4,SENSITIVITY,,0.164692,40.6742,3.2612,0.692995,3.2612,0.692995,0,11,5.3e-15
A600,diameter,300 nm,300,LI_L2,LOCAL,ISO_z8,SENSITIVITY,,0.164692,40.6742,1.58768,1.42346,1.58768,1.42346,0,11,5.3e-15
R500,diameter,300 nm,300,LI_L2,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.384048,40.6742,6.91461,0.545222,15.6208,0.241344,0,10,-7.1e-15
R500,diameter,300 nm,300,LI_L2,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.384048,40.6742,4.76348,0.791439,5.9265,0.636126,0,10,-7.1e-15
R500,diameter,300 nm,300,LI_L2,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.384048,40.6742,3.28156,1.14884,2.2485,1.67667,0,10,-7.1e-15
R500,diameter,300 nm,300,LI_L2,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.384048,40.6742,1.55737,2.42074,0.323654,,0,10,-7.1e-15
R600,diameter,300 nm,300,LI_L2,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.666401,40.6742,6.91461,0.566915,27.1053,0.144621,0,9,2.8e-14
R600,diameter,300 nm,300,LI_L2,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.666401,40.6742,4.76348,0.822928,3.0165,1.29952,0,9,2.8e-14
R600,diameter,300 nm,300,LI_L2,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.666401,40.6742,3.28156,1.19455,0.335701,,0,9,2.8e-14
R600,diameter,300 nm,300,LI_L2,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.666401,40.6742,1.55737,2.51706,0.00415769,,0,9,2.8e-14
R800,diameter,300 nm,300,LI_L2,LOCAL,BRI,SENSITIVITY,RECON_CAP,0.830394,40.6742,6.91461,0.290689,33.7756,0.0595104,0,8,8.5e-14
R800,diameter,300 nm,300,LI_L2,LOCAL,ISO_z2,SENSITIVITY,RECON_CAP,0.830394,40.6742,4.76348,0.421961,0.971595,2.06876,0,8,8.5e-14
R800,diameter,300 nm,300,LI_L2,LOCAL,ISO_z4,SENSITIVITY,RECON_CAP,0.830394,40.6742,3.28156,0.612514,0.0279491,,0,8,8.5e-14
R800,diameter,300 nm,300,LI_L2,LOCAL,ISO_z8,SENSITIVITY,RECON_CAP,0.830394,40.6742,1.55737,1.29064,2.31277e-05,,0,8,8.5e-14
R1000,diameter,300 nm,300,LI_L2,LOCAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.962147,40.6742,6.91461,0.00656581,39.1345,0.0011601,0,6,-3.6e-10
R1000,diameter,300 nm,300,LI_L2,LOCAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.962147,40.6742,4.76348,0.00953086,0.0560745,,0,6,-3.6e-10
R1000,diameter,300 nm,300,LI_L2,LOCAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.962147,40.6742,3.28156,0.0138349,8.03473e-05,,0,6,-3.6e-10
R1000,diameter,300 nm,300,LI_L2,LOCAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.962147,40.6742,1.55737,0.0291517,1.64961e-10,,0,6,-3.6e-10
A600,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.578651,40.6742,6.91461,0.326844,23.5362,0.0960224,0,12,-1.1e-14
A600,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.578651,40.6742,4.76348,0.474443,4.17849,0.540866,0,12,-1.1e-14
A600,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.578651,40.6742,3.28156,0.688697,0.741826,3.04654,0,12,-1.1e-14
A600,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.578651,40.6742,1.55737,1.45116,0.0233813,,0,12,-1.1e-14
R500,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.898915,40.6742,6.91461,0.545222,36.5626,0.103111,0,11,-1.4e-14
R500,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.898915,40.6742,4.76348,0.791439,0.373603,,0,11,-1.4e-14
R500,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.898915,40.6742,3.28156,1.14884,0.00381753,,0,11,-1.4e-14
R500,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.898915,40.6742,1.55737,2.42074,3.98591e-07,,0,11,-1.4e-14
R600,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.995048,40.6742,6.91461,0.566915,40.4728,0.0968552,0,11,2.8e-14
R600,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.995048,40.6742,4.76348,0.822928,0.0009923,,0,11,2.8e-14
R600,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.995048,40.6742,3.28156,1.19455,2.43289e-08,,0,11,2.8e-14
R600,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.995048,40.6742,1.55737,2.51706,1.46246e-17,,0,11,2.8e-14
R800,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.999875,40.6742,6.91461,0.290689,40.6691,0.0494233,0,10,1.6e-10
R800,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.999875,40.6742,4.76348,0.421961,6.39887e-07,,0,10,1.6e-10
R800,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.999875,40.6742,3.28156,0.612514,1.0068e-14,,0,10,1.6e-10
R800,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.999875,40.6742,1.55737,1.29064,2.49241e-30,,0,10,1.6e-10
R1000,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999998,40.6742,6.91461,0.00656581,40.6741,0.00111619,0,8,1.9e-10
R1000,diameter,300 nm,300,LI_CONT xi 0.5,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.999998,40.6742,4.76348,0.00953086,1.1348e-10,,0,8,1.9e-10
