sample,energy_map,cutoff_nm,dG_eV,f110,eps,reactive,theta_bri,reconstructed_fraction,N_bridging_umol_g,N_reconstructed_row_umol_g,N_basal_L1_umol_g,N_L1_subbridging_umol_g,N_subsurface_L2_4_umol_g,N_bulk_umol_g,N_react_umol_g,TOF_s_1,site_class,flags,Q_vs_R600,Q_ref_below_threshold
R1000,LI_L2,0.6,+0.2,1,64 (a_axis),ISO_z2,9.91967e-05,3.28676e-09,0.00101426,1.68043e-08,0.000470471,2.74813e-11,1.46597e-06,781.199,0.00101406,44.7705,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000888136,yes
R1000,LI_L2,0.6,+0.2,1,64 (a_axis),ISO_z4,9.91967e-05,3.28676e-09,0.00101426,1.68043e-08,0.000470471,2.74813e-11,1.46597e-06,781.199,0.00101386,44.7794,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000888299,yes
R1000,LI_L2,0.6,+0.2,1,64 (a_axis),ISO_z8,9.91967e-05,3.28676e-09,0.00101426,1.68043e-08,0.000470471,2.74813e-11,1.46597e-06,781.199,0.00101346,44.7972,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000888625,yes
R1000,LI_L2,0.6,+0.2,1,64 (a_axis),BRI+BASAL,9.91967e-05,3.28676e-09,0.00101426,1.68043e-08,0.000470471,2.74813e-11,1.46597e-06,781.199,0.00148473,30.5779,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000887698,yes
R1100,LI_L2,0.6,+0.2,1,64 (a_axis),BRI,0.000263732,1.21025e-08,0.0026969,6.18832e-08,0.00125318,7.31832e-11,3.87245e-06,1343,0.0026969,9.02146,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000178966,yes
R1100,LI_L2,0.6,+0.2,1,64 (a_axis),ISO_z2,0.000263732,1.21025e-08,0.0026969,6.18832e-08,0.00125318,7.31832e-11,3.87245e-06,1343,0.00269548,9.02623,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000179058,yes
R1100,LI_L2,0.6,+0.2,1,64 (a_axis),ISO_z4,0.000263732,1.21025e-08,0.0026969,6.18832e-08,0.00125318,7.31832e-11,3.87245e-06,1343,0.00269406,9.03099,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00017915,yes
R1100,LI_L2,0.6,+0.2,1,64 (a_axis),ISO_z8,0.000263732,1.21025e-08,0.0026969,6.18832e-08,0.00125318,7.31832e-11,3.87245e-06,1343,0.00269121,9.04053,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000179334,yes
R1100,LI_L2,0.6,+0.2,1,64 (a_axis),BRI+BASAL,0.000263732,1.21025e-08,0.0026969,6.18832e-08,0.00125318,7.31832e-11,3.87245e-06,1343,0.00395008,6.15937,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000178811,yes
A600,LI_L2,0.6,+0.2,1,107 (c_axis),BRI,2.6608e-06,7.28621e-13,2.71937e-05,3.7238e-12,1.26008e-05,7.4557e-13,4.24913e-08,13.45,2.71937e-05,83107.3,BELOW_SITE_THRESHOLD,,1.14778,yes
A600,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z2,2.6608e-06,7.28621e-13,2.71937e-05,3.7238e-12,1.26008e-05,7.4557e-13,4.24913e-08,13.45,2.71936e-05,83107.8,BELOW_SITE_THRESHOLD,,1.14778,yes
A600,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z4,2.6608e-06,7.28621e-13,2.71937e-05,3.7238e-12,1.26008e-05,7.4557e-13,4.24913e-08,13.45,2.71935e-05,83108.2,BELOW_SITE_THRESHOLD,,1.14777,yes
A600,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z8,2.6608e-06,7.28621e-13,2.71937e-05,3.7238e-12,1.26008e-05,7.4557e-13,4.24913e-08,13.45,2.71932e-05,83109.1,BELOW_SITE_THRESHOLD,,1.14776,yes
A600,LI_L2,0.6,+0.2,1,107 (c_axis),BRI+BASAL,2.6608e-06,7.28621e-13,2.71937e-05,3.7238e-12,1.26008e-05,7.4557e-13,4.24913e-08,13.45,3.97946e-05,56791.7,BELOW_SITE_THRESHOLD,,1.14779,yes
R500,LI_L2,0.6,+0.2,1,107 (c_axis),BRI,3.38732e-06,5.54471e-12,3.462e-05,2.83387e-11,1.6042e-05,9.48061e-13,5.3708e-08,36.8499,3.462e-05,108896,BELOW_SITE_THRESHOLD,,1.50394,yes
R500,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z2,3.38732e-06,5.54471e-12,3.462e-05,2.83387e-11,1.6042e-05,9.48061e-13,5.3708e-08,36.8499,3.46198e-05,108897,BELOW_SITE_THRESHOLD,,1.50394,yes
R500,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z4,3.38732e-06,5.54471e-12,3.462e-05,2.83387e-11,1.6042e-05,9.48061e-13,5.3708e-08,36.8499,3.46196e-05,108898,BELOW_SITE_THRESHOLD,,1.50394,yes
R500,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z8,3.38732e-06,5.54471e-12,3.462e-05,2.83387e-11,1.6042e-05,9.48061e-13,5.3708e-08,36.8499,3.46191e-05,108899,BELOW_SITE_THRESHOLD,,1.50392,yes
R500,LI_L2,0.6,+0.2,1,107 (c_axis),BRI+BASAL,3.38732e-06,5.54471e-12,3.462e-05,2.83387e-11,1.6042e-05,9.48061e-13,5.3708e-08,36.8499,5.06621e-05,74414.6,BELOW_SITE_THRESHOLD,,1.50395,yes
R600,LI_L2,0.6,+0.2,1,107 (c_axis),BRI,5.29673e-06,3.69727e-11,5.41384e-05,1.88977e-10,2.50867e-05,1.47944e-12,8.29245e-08,93.9999,5.41384e-05,72407,BELOW_SITE_THRESHOLD,,1,yes
R600,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z2,5.29673e-06,3.69727e-11,5.41384e-05,1.88977e-10,2.50867e-05,1.47944e-12,8.29245e-08,93.9999,5.41379e-05,72407.7,BELOW_SITE_THRESHOLD,,1,yes
R600,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z4,5.29673e-06,3.69727e-11,5.41384e-05,1.88977e-10,2.50867e-05,1.47944e-12,8.29245e-08,93.9999,5.41373e-05,72408.5,BELOW_SITE_THRESHOLD,,1,yes
R600,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z8,5.29673e-06,3.69727e-11,5.41384e-05,1.88977e-10,2.50867e-05,1.47944e-12,8.29245e-08,93.9999,5.41361e-05,72410,BELOW_SITE_THRESHOLD,,1,yes
R600,LI_L2,0.6,+0.2,1,107 (c_axis),BRI+BASAL,5.29673e-06,3.69727e-11,5.41384e-05,1.88977e-10,2.50867e-05,1.47944e-12,8.29245e-08,93.9999,7.92251e-05,49479.3,BELOW_SITE_THRESHOLD,,1,yes
R800,LI_L2,0.6,+0.2,1,107 (c_axis),BRI,9.15035e-06,1.61933e-10,9.35338e-05,8.27737e-10,4.33429e-05,2.54987e-12,1.41233e-07,193.1,9.35338e-05,21489.6,BELOW_SITE_THRESHOLD,,0.296789,yes
R800,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z2,9.15035e-06,1.61933e-10,9.35338e-05,8.27737e-10,4.33429e-05,2.54987e-12,1.41233e-07,193.1,9.35321e-05,21489.9,BELOW_SITE_THRESHOLD,,0.29679,yes
R800,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z4,9.15035e-06,1.61933e-10,9.35338e-05,8.27737e-10,4.33429e-05,2.54987e-12,1.41233e-07,193.1,9.35304e-05,21490.3,BELOW_SITE_THRESHOLD,,0.296793,yes
R800,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z8,9.15035e-06,1.61933e-10,9.35338e-05,8.27737e-10,4.33429e-05,2.54987e-12,1.41233e-07,193.1,9.3527e-05,21491.1,BELOW_SITE_THRESHOLD,,0.296797,yes
R800,LI_L2,0.6,+0.2,1,107 (c_axis),BRI+BASAL,9.15035e-06,1.61933e-10,9.35338e-05,8.27737e-10,4.33429e-05,2.54987e-12,1.41233e-07,193.1,0.000136877,14684.8,BELOW_SITE_THRESHOLD,,0.296787,yes
R1000,LI_L2,0.6,+0.2,1,107 (c_axis),BRI,4.88618e-05,3.28216e-09,0.00049957,1.67801e-08,0.000231558,1.35423e-11,7.28938e-07,781.199,0.00049957,90.8782,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.0012551,yes
R1000,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z2,4.88618e-05,3.28216e-09,0.00049957,1.67801e-08,0.000231558,1.35423e-11,7.28938e-07,781.199,0.000499521,90.8871,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00125521,yes
R1000,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z4,4.88618e-05,3.28216e-09,0.00049957,1.67801e-08,0.000231558,1.35423e-11,7.28938e-07,781.199,0.000499472,90.896,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00125532,yes
R1000,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z8,4.88618e-05,3.28216e-09,0.00049957,1.67801e-08,0.000231558,1.35423e-11,7.28938e-07,781.199,0.000499374,90.9137,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00125554,yes
R1000,LI_L2,0.6,+0.2,1,107 (c_axis),BRI+BASAL,4.88618e-05,3.28216e-09,0.00049957,1.67801e-08,0.000231558,1.35423e-11,7.28938e-07,781.199,0.000731128,62.0958,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00125499,yes
R1100,LI_L2,0.6,+0.2,1,107 (c_axis),BRI,0.00012282,1.20985e-08,0.00125588,6.18607e-08,0.000582411,3.39913e-11,1.80951e-06,1343,0.00125588,19.3728,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000267554,yes
R1100,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z2,0.00012282,1.20985e-08,0.00125588,6.18607e-08,0.000582411,3.39913e-11,1.80951e-06,1343,0.00125558,19.3776,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000267618,yes
R1100,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z4,0.00012282,1.20985e-08,0.00125588,6.18607e-08,0.000582411,3.39913e-11,1.80951e-06,1343,0.00125527,19.3823,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00026768,yes
R1100,LI_L2,0.6,+0.2,1,107 (c_axis),ISO_z8,0.00012282,1.20985e-08,0.00125588,6.18607e-08,0.000582411,3.39913e-11,1.80951e-06,1343,0.00125465,19.3919,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000267807,yes
R1100,LI_L2,0.6,+0.2,1,107 (c_axis),BRI+BASAL,0.00012282,1.20985e-08,0.00125588,6.18607e-08,0.000582411,3.39913e-11,1.80951e-06,1343,0.00183829,13.2351,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000267488,yes
A600,LI_L2,0.6,+0.2,0.75,64 (a_axis),BRI,2.75807e-06,7.28013e-13,2.11409e-05,2.79041e-12,9.79616e-06,5.79517e-13,3.2996e-08,13.45,2.11409e-05,106902,BELOW_SITE_THRESHOLD,,1.28152,yes
A600,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z2,2.75807e-06,7.28013e-13,2.11409e-05,2.79041e-12,9.79616e-06,5.79517e-13,3.2996e-08,13.45,2.11408e-05,106902,BELOW_SITE_THRESHOLD,,1.28151,yes
A600,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z4,2.75807e-06,7.28013e-13,2.11409e-05,2.79041e-12,9.79616e-06,5.79517e-13,3.2996e-08,13.45,2.11407e-05,106903,BELOW_SITE_THRESHOLD,,1.2815,yes
A600,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z8,2.75807e-06,7.28013e-13,2.11409e-05,2.79041e-12,9.79616e-06,5.79517e-13,3.2996e-08,13.45,2.11405e-05,106904,BELOW_SITE_THRESHOLD,,1.28148,yes
A600,LI_L2,0.6,+0.2,0.75,64 (a_axis),BRI+BASAL,2.75807e-06,7.28013e-13,2.11409e-05,2.79041e-12,9.79616e-06,5.79517e-13,3.2996e-08,13.45,3.09371e-05,73051.5,BELOW_SITE_THRESHOLD,,1.28153,yes
R500,LI_L2,0.6,+0.2,0.75,64 (a_axis),BRI,3.67321e-06,5.53964e-12,2.81564e-05,2.12336e-11,1.30471e-05,7.70755e-13,4.35742e-08,36.85,2.81564e-05,133895,BELOW_SITE_THRESHOLD,,1.60511,yes
R500,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z2,3.67321e-06,5.53964e-12,2.81564e-05,2.12336e-11,1.30471e-05,7.70755e-13,4.35742e-08,36.85,2.81562e-05,133896,BELOW_SITE_THRESHOLD,,1.6051,yes
R500,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z4,3.67321e-06,5.53964e-12,2.81564e-05,2.12336e-11,1.30471e-05,7.70755e-13,4.35742e-08,36.85,2.8156e-05,133897,BELOW_SITE_THRESHOLD,,1.60509,yes
R500,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z8,3.67321e-06,5.53964e-12,2.81564e-05,2.12336e-11,1.30471e-05,7.70755e-13,4.35742e-08,36.85,2.81556e-05,133899,BELOW_SITE_THRESHOLD,,1.60508,yes
R500,LI_L2,0.6,+0.2,0.75,64 (a_axis),BRI+BASAL,3.67321e-06,5.53964e-12,2.81564e-05,2.12336e-11,1.30471e-05,7.70755e-13,4.35742e-08,36.85,4.12035e-05,91497,BELOW_SITE_THRESHOLD,,1.60511,yes
R600,LI_L2,0.6,+0.2,0.75,64 (a_axis),BRI,6.13012e-06,3.69328e-11,4.69922e-05,1.41572e-10,2.17756e-05,1.28332e-12,7.16905e-08,93.9999,4.69922e-05,83418,BELOW_SITE_THRESHOLD,,1,yes
R600,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z2,6.13012e-06,3.69328e-11,4.69922e-05,1.41572e-10,2.17756e-05,1.28332e-12,7.16905e-08,93.9999,4.69917e-05,83419,BELOW_SITE_THRESHOLD,,1,yes
R600,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z4,6.13012e-06,3.69328e-11,4.69922e-05,1.41572e-10,2.17756e-05,1.28332e-12,7.16905e-08,93.9999,4.69911e-05,83420.1,BELOW_SITE_THRESHOLD,,1,yes
R600,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z8,6.13012e-06,3.69328e-11,4.69922e-05,1.41572e-10,2.17756e-05,1.28332e-12,7.16905e-08,93.9999,4.69899e-05,83422.1,BELOW_SITE_THRESHOLD,,1,yes
R600,LI_L2,0.6,+0.2,0.75,64 (a_axis),BRI+BASAL,6.13012e-06,3.69328e-11,4.69922e-05,1.41572e-10,2.17756e-05,1.28332e-12,7.16905e-08,93.9999,6.87679e-05,57003.4,BELOW_SITE_THRESHOLD,,1,yes
R800,LI_L2,0.6,+0.2,0.75,64 (a_axis),BRI,1.12123e-05,1.61725e-10,8.59564e-05,6.1996e-10,3.98328e-05,2.34143e-12,1.29146e-07,193.1,8.59564e-05,23383.9,BELOW_SITE_THRESHOLD,,0.280322,yes
R800,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z2,1.12123e-05,1.61725e-10,8.59564e-05,6.1996e-10,3.98328e-05,2.34143e-12,1.29146e-07,193.1,8.59545e-05,23384.5,BELOW_SITE_THRESHOLD,,0.280326,yes
R800,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z4,1.12123e-05,1.61725e-10,8.59564e-05,6.1996e-10,3.98328e-05,2.34143e-12,1.29146e-07,193.1,8.59525e-05,23385,BELOW_SITE_THRESHOLD,,0.280328,yes
R800,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z8,1.12123e-05,1.61725e-10,8.59564e-05,6.1996e-10,3.98328e-05,2.34143e-12,1.29146e-07,193.1,8.59487e-05,23386,BELOW_SITE_THRESHOLD,,0.280333,yes
R800,LI_L2,0.6,+0.2,0.75,64 (a_axis),BRI+BASAL,1.12123e-05,1.61725e-10,8.59564e-05,6.1996e-10,3.98328e-05,2.34143e-12,1.29146e-07,193.1,0.000125789,15979.1,BELOW_SITE_THRESHOLD,,0.280318,yes
R1000,LI_L2,0.6,+0.2,0.75,64 (a_axis),BRI,6.53297e-05,3.27529e-09,0.000500918,1.25572e-08,0.000232232,1.35711e-11,7.27125e-07,781.199,0.000500918,90.6336,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.0010865,yes
R1000,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z2,6.53297e-05,3.27529e-09,0.000500918,1.25572e-08,0.000232232,1.35711e-11,7.27125e-07,781.199,0.000500853,90.6454,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00108663,yes
R1000,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z4,6.53297e-05,3.27529e-09,0.000500918,1.25572e-08,0.000232232,1.35711e-11,7.27125e-07,781.199,0.000500787,90.6572,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00108675,yes
R1000,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z8,6.53297e-05,3.27529e-09,0.000500918,1.25572e-08,0.000232232,1.35711e-11,7.27125e-07,781.199,0.000500656,90.6809,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00108701,yes
R1000,LI_L2,0.6,+0.2,0.75,64 (a_axis),BRI+BASAL,6.53297e-05,3.27529e-09,0.000500918,1.25572e-08,0.000232232,1.35711e-11,7.27125e-07,781.199,0.00073315,61.9246,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00108633,yes
R1100,LI_L2,0.6,+0.2,0.75,64 (a_axis),BRI,0.000167753,1.20632e-08,0.00128637,4.62534e-08,0.000596879,3.48239e-11,1.84639e-06,1343,0.00128637,18.9137,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000226734,yes
R1100,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z2,0.000167753,1.20632e-08,0.00128637,4.62534e-08,0.000596879,3.48239e-11,1.84639e-06,1343,0.00128594,18.92,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000226807,yes
R1100,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z4,0.000167753,1.20632e-08,0.00128637,4.62534e-08,0.000596879,3.48239e-11,1.84639e-06,1343,0.00128551,18.9264,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000226881,yes
R1100,LI_L2,0.6,+0.2,0.75,64 (a_axis),ISO_z8,0.000167753,1.20632e-08,0.00128637,4.62534e-08,0.000596879,3.48239e-11,1.84639e-06,1343,0.00128464,18.9391,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000227027,yes
R1100,LI_L2,0.6,+0.2,0.75,64 (a_axis),BRI+BASAL,0.000167753,1.20632e-08,0.00128637,4.62534e-08,0.000596879,3.48239e-11,1.84639e-06,1343,0.00188325,12.9192,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000226639,yes
A600,LI_L2,0.6,+0.2,0.75,107 (c_axis),BRI,2.55766e-06,7.27873e-13,1.96046e-05,2.78984e-12,9.08417e-06,5.37596e-13,3.06685e-08,13.45,1.96046e-05,115279,BELOW_SITE_THRESHOLD,,1.01192,yes
A600,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z2,2.55766e-06,7.27873e-13,1.96046e-05,2.78984e-12,9.08417e-06,5.37596e-13,3.06685e-08,13.45,1.96045e-05,115280,BELOW_SITE_THRESHOLD,,1.01192,yes
A600,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z4,2.55766e-06,7.27873e-13,1.96046e-05,2.78984e-12,9.08417e-06,5.37596e-13,3.06685e-08,13.45,1.96044e-05,115280,BELOW_SITE_THRESHOLD,,1.01191,yes
A600,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z8,2.55766e-06,7.27873e-13,1.96046e-05,2.78984e-12,9.08417e-06,5.37596e-13,3.06685e-08,13.45,1.96042e-05,115282,BELOW_SITE_THRESHOLD,,1.01191,yes
A600,LI_L2,0.6,+0.2,0.75,107 (c_axis),BRI+BASAL,2.55766e-06,7.27873e-13,1.96046e-05,2.78984e-12,9.08417e-06,5.37596e-13,3.06685e-08,13.45,2.86887e-05,78776.6,BELOW_SITE_THRESHOLD,,1.01193,yes
R500,LI_L2,0.6,+0.2,0.75,107 (c_axis),BRI,3.09991e-06,5.5372e-12,2.37615e-05,2.12239e-11,1.10104e-05,6.50975e-13,3.69587e-08,36.85,2.37615e-05,158660,BELOW_SITE_THRESHOLD,,1.39272,yes
R500,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z2,3.09991e-06,5.5372e-12,2.37615e-05,2.12239e-11,1.10104e-05,6.50975e-13,3.69587e-08,36.85,2.37613e-05,158661,BELOW_SITE_THRESHOLD,,1.39272,yes
R500,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z4,3.09991e-06,5.5372e-12,2.37615e-05,2.12239e-11,1.10104e-05,6.50975e-13,3.69587e-08,36.85,2.37612e-05,158662,BELOW_SITE_THRESHOLD,,1.39271,yes
R500,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z8,3.09991e-06,5.5372e-12,2.37615e-05,2.12239e-11,1.10104e-05,6.50975e-13,3.69587e-08,36.85,2.37609e-05,158664,BELOW_SITE_THRESHOLD,,1.39271,yes
R500,LI_L2,0.6,+0.2,0.75,107 (c_axis),BRI+BASAL,3.09991e-06,5.5372e-12,2.37615e-05,2.12239e-11,1.10104e-05,6.50975e-13,3.69587e-08,36.85,3.47719e-05,108421,BELOW_SITE_THRESHOLD,,1.39273,yes
R600,LI_L2,0.6,+0.2,0.75,107 (c_axis),BRI,4.48892e-06,3.69026e-11,3.44099e-05,1.41452e-10,1.59447e-05,9.41019e-13,5.29472e-08,93.9999,3.44099e-05,113921,BELOW_SITE_THRESHOLD,,1,yes
R600,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z2,4.48892e-06,3.69026e-11,3.44099e-05,1.41452e-10,1.59447e-05,9.41019e-13,5.29472e-08,93.9999,3.44096e-05,113922,BELOW_SITE_THRESHOLD,,1,yes
R600,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z4,4.48892e-06,3.69026e-11,3.44099e-05,1.41452e-10,1.59447e-05,9.41019e-13,5.29472e-08,93.9999,3.44093e-05,113923,BELOW_SITE_THRESHOLD,,1,yes
R600,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z8,4.48892e-06,3.69026e-11,3.44099e-05,1.41452e-10,1.59447e-05,9.41019e-13,5.29472e-08,93.9999,3.44087e-05,113925,BELOW_SITE_THRESHOLD,,1,yes
R600,LI_L2,0.6,+0.2,0.75,107 (c_axis),BRI+BASAL,4.48892e-06,3.69026e-11,3.44099e-05,1.41452e-10,1.59447e-05,9.41019e-13,5.29472e-08,93.9999,5.03546e-05,77847.9,BELOW_SITE_THRESHOLD,,1,yes
R800,LI_L2,0.6,+0.2,0.75,107 (c_axis),BRI,7.20471e-06,1.61533e-10,5.52308e-05,6.19203e-10,2.55929e-05,1.50714e-12,8.38961e-08,193.1,5.52308e-05,36392.7,BELOW_SITE_THRESHOLD,,0.319456,yes
R800,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z2,7.20471e-06,1.61533e-10,5.52308e-05,6.19203e-10,2.55929e-05,1.50714e-12,8.38961e-08,193.1,5.523e-05,36393.2,BELOW_SITE_THRESHOLD,,0.319457,yes
R800,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z4,7.20471e-06,1.61533e-10,5.52308e-05,6.19203e-10,2.55929e-05,1.50714e-12,8.38961e-08,193.1,5.52292e-05,36393.8,BELOW_SITE_THRESHOLD,,0.31946,yes
R800,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z8,7.20471e-06,1.61533e-10,5.52308e-05,6.19203e-10,2.55929e-05,1.50714e-12,8.38961e-08,193.1,5.52276e-05,36394.8,BELOW_SITE_THRESHOLD,,0.319463,yes
R800,LI_L2,0.6,+0.2,0.75,107 (c_axis),BRI+BASAL,7.20471e-06,1.61533e-10,5.52308e-05,6.19203e-10,2.55929e-05,1.50714e-12,8.38961e-08,193.1,8.08238e-05,24868.9,BELOW_SITE_THRESHOLD,,0.319455,yes
R1000,LI_L2,0.6,+0.2,0.75,107 (c_axis),BRI,3.31698e-05,3.26925e-09,0.000254318,1.25336e-08,0.000117862,6.89966e-12,3.73367e-07,781.2,0.000254318,178.516,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00156702,yes
R1000,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z2,3.31698e-05,3.26925e-09,0.000254318,1.25336e-08,0.000117862,6.89966e-12,3.73367e-07,781.2,0.000254302,178.528,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00156711,yes
R1000,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z4,3.31698e-05,3.26925e-09,0.000254318,1.25336e-08,0.000117862,6.89966e-12,3.73367e-07,781.2,0.000254285,178.54,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.0015672,yes
R1000,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z8,3.31698e-05,3.26925e-09,0.000254318,1.25336e-08,0.000117862,6.89966e-12,3.73367e-07,781.2,0.000254251,178.564,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00156738,yes
R1000,LI_L2,0.6,+0.2,0.75,107 (c_axis),BRI+BASAL,3.31698e-05,3.26925e-09,0.000254318,1.25336e-08,0.000117862,6.89966e-12,3.73367e-07,781.2,0.000372181,121.984,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00156695,yes
R1100,LI_L2,0.6,+0.2,0.75,107 (c_axis),BRI,7.93044e-05,1.20431e-08,0.000608097,4.61748e-08,0.000281887,1.64602e-11,8.80047e-07,1343,0.000608097,40.01,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000351208,yes
R1100,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z2,7.93044e-05,1.20431e-08,0.000608097,4.61748e-08,0.000281887,1.64602e-11,8.80047e-07,1343,0.000608001,40.0164,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000351261,yes
R1100,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z4,7.93044e-05,1.20431e-08,0.000608097,4.61748e-08,0.000281887,1.64602e-11,8.80047e-07,1343,0.000607904,40.0227,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000351314,yes
R1100,LI_L2,0.6,+0.2,0.75,107 (c_axis),ISO_z8,7.93044e-05,1.20431e-08,0.000608097,4.61748e-08,0.000281887,1.64602e-11,8.80047e-07,1343,0.000607711,40.0354,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000351419,yes
R1100,LI_L2,0.6,+0.2,0.75,107 (c_axis),BRI+BASAL,7.93044e-05,1.20431e-08,0.000608097,4.61748e-08,0.000281887,1.64602e-11,8.80047e-07,1343,0.000889984,27.3376,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000351167,yes
A600,LI_L2,0.6,+0.2,0.5,64 (a_axis),BRI,2.587e-06,7.27239e-13,1.32196e-05,1.8582e-12,6.12559e-06,3.62485e-13,2.06718e-08,13.45,1.32196e-05,170958,BELOW_SITE_THRESHOLD,,1.05819,yes
